Výsledky

Výpočtový krok 2

-----------------------------------------------------------------------------
Job: ATENA, Openning output file: 14.2.2013 15:39:14
-----------------------------------------------------------------------------
Output data for request: REFERENCE_NODAL_COORDINATES
Description: Reference nodal coordinates
  Step: 2  Iteration: 2 at Time: 2
-----------------------------------------------------------------------------------------------
 Node       X(1)       X(2)
Units          m          m
 5598  0.0125000  0.0675000
 5599  0.0375000  0.0563000
 5600  0.0375000  0.0675000
 5601  0.0500000  0.0563000
 5602  0.0500000  0.0675000
 5603  0.0625000  0.0563000
 5604  0.0750000  0.0563000
 5605  0.0750000  0.0675000
 5606  0.0625000  0.0675000
 5607  0.0875000  0.0563000
 5608  0.0875000  0.0675000
 5609  0.1000000  0.0563000
 5610  0.1000000  0.0675000
 5611  0.1125000  0.0563000
 5612  0.1250000  0.0563000
 5613  0.1250000  0.0675000
 5614  0.1125000  0.0675000
 5615  0.1375000  0.0563000
 5616  0.1375000  0.0675000
 5617  0.1500000  0.0563000
 5618  0.1500000  0.0675000
 5619  0.1625000  0.0563000
 5620  0.1750000  0.0563000
 5621  0.1750000  0.0675000
 5622  0.1625000  0.0675000
 5623  0.1875000  0.0563000
 5624  0.1875000  0.0675000
 5625  0.2000000  0.0563000
 5626  0.2000000  0.0675000
 5627  0.2125000  0.0563000
 5628  0.2250000  0.0563000
 5629  0.2250000  0.0675000
 5630  0.2125000  0.0675000
 5631  0.2375000  0.0563000
 5632  0.2375000  0.0675000
 5633  0.2500000  0.0563000
 5634  0.2500000  0.0675000
 5635  0.2625000  0.0563000
 5636  0.2750000  0.0563000
 5637  0.2750000  0.0675000
 5638  0.2625000  0.0675000
 5639  0.2875000  0.0563000
 5640  0.2875000  0.0675000
 5641  0.3000000  0.0563000
 5642  0.3000000  0.0675000
 5643  0.3125000  0.0563000
 5644  0.3250000  0.0563000
 5645  0.3250000  0.0675000
 5646  0.3125000  0.0675000
 5647  0.3375000  0.0563000
 5648  0.3375000  0.0675000
 5649  0.3500000  0.0563000
 5650  0.3500000  0.0675000
 5651  0.3625000  0.0563000
 5652  0.3750000  0.0563000
 5653  0.3750000  0.0675000
 5654  0.3625000  0.0675000
 5655  0.3875000  0.0563000
 5656  0.3875000  0.0675000
 5657  0.4000000  0.0563000
 5658  0.4000000  0.0675000
 5659  0.4125000  0.0563000
 5660  0.4250000  0.0563000
 5661  0.4250000  0.0675000
 5662  0.4125000  0.0675000
 5663  0.4375000  0.0563000
 5664  0.4375000  0.0675000
 5665  0.4500000  0.0563000
 5666  0.4500000  0.0675000
 5667  0.4625000  0.0563000
 5668  0.4750000  0.0563000
 5669  0.4750000  0.0675000
 5670  0.4625000  0.0675000
 5671  0.4875000  0.0563000
 5672  0.4875000  0.0675000
 5673  0.5000000  0.0563000
 5674  0.5000000  0.0675000
 5675  0.5125000  0.0563000
 5676  0.5250000  0.0563000
 5677  0.5250000  0.0675000
 5678  0.5125000  0.0675000
 5679  0.5375000  0.0563000
 5680  0.5375000  0.0675000
 5681  0.5500000  0.0563000
 5682  0.5500000  0.0675000
 5683  0.5625000  0.0563000
 5684  0.5750000  0.0563000
 5685  0.5750000  0.0675000
 5686  0.5625000  0.0675000
 5687  0.5875000  0.0563000
 5688  0.5875000  0.0675000
 5689  0.6000000  0.0563000
 5690  0.6000000  0.0675000
 5691  0.6125000  0.0563000
 5692  0.6250000  0.0564000
 5693  0.6249000  0.0676000
 5694  0.6125000  0.0676000
 5695  0.6374000  0.0564000
 5696  0.6374000  0.0677000
 5697  0.6499000  0.0565000
 5698  0.6499000  0.0678000
 5699  0.6624000  0.0566000
 5700  0.6748000  0.0567000
 5701  0.6748000  0.0680000
 5702  0.6623000  0.0679000
 5703  0.6873000  0.0568000
 5704  0.6872000  0.0682000
 5705  0.6998000  0.0570000
 5706  0.6997000  0.0684000
 5707  0.7123000  0.0572000
 5708  0.7248000  0.0573000
 5709  0.7247000  0.0689000
 5710  0.7122000  0.0687000
 5711  0.6871000  0.0795000
 5712  0.6995000  0.0798000
 5713  0.6992000  0.0910000
 5714  0.6869000  0.0907000
 5715  0.6746000  0.0905000
 5716  0.6747000  0.0793000
 5717  0.7119000  0.0801000
 5718  0.7245000  0.0805000
 5719  0.7241000  0.0921000
 5720  0.7116000  0.0915000
 5721  0.7372000  0.0808000
 5722  0.7373000  0.0691000
 5723  0.7500000  0.0691000
 5724  0.7500000  0.0809000
 5725  0.7500000  0.0930000
 5726  0.7369000  0.0927000
 5727  0.7374000  0.0575000
 5728  0.7500000  0.0575000
 5729  0.7626000  0.0575000
 5730  0.7627000  0.0691000
 5731  0.7752000  0.0573000
 5732  0.7753000  0.0689000
 5733  0.7628000  0.0808000
 5734  0.7755000  0.0805000
 5735  0.7759000  0.0921000
 5736  0.7631000  0.0927000
 5737  0.7881000  0.0801000
 5738  0.7884000  0.0914000
 5739  0.7879000  0.0686000
 5740  0.8003000  0.0684000
 5741  0.8005000  0.0797000
 5742  0.8008000  0.0910000
 5743  0.7877000  0.0572000
 5744  0.8002000  0.0570000
 5745  0.8129000  0.0795000
 5746  0.8128000  0.0682000
 5747  0.8252000  0.0680000
 5748  0.8253000  0.0793000
 5749  0.8254000  0.0905000
 5750  0.8131000  0.0907000
 5751  0.8127000  0.0568000
 5752  0.8252000  0.0567000
 5753  0.8376000  0.0566000
 5754  0.8377000  0.0679000
 5755  0.8501000  0.0565000
 5756  0.8501000  0.0677000
 5757  0.8626000  0.0564000
 5758  0.8750000  0.0564000
 5759  0.8751000  0.0676000
 5760  0.8626000  0.0677000
 5761  0.8875000  0.0563000
 5762  0.8875000  0.0676000
 5763  0.9000000  0.0563000
 5764  0.9000000  0.0675000
 5765  0.9125000  0.0563000
 5766  0.9250000  0.0563000
 5767  0.9250000  0.0675000
 5768  0.9125000  0.0675000
 5769  0.9375000  0.0563000
 5770  0.9375000  0.0675000
 5771  0.9500000  0.0563000
 5772  0.9500000  0.0675000
 5773  0.9625000  0.0563000
 5774  0.9750000  0.0563000
 5775  0.9750000  0.0675000
 5776  0.9625000  0.0675000
 5777  0.9875000  0.0563000
 5778  0.9875000  0.0675000
 5779  1.0000000  0.0563000
 5780  1.0000000  0.0675000
 5781  1.0125000  0.0563000
 5782  1.0250000  0.0563000
 5783  1.0250000  0.0675000
 5784  1.0125000  0.0675000
 5785  1.0375000  0.0563000
 5786  1.0375000  0.0675000
 5787  1.0500000  0.0563000
 5788  1.0500000  0.0675000
 5789  1.0625000  0.0563000
 5790  1.0750000  0.0563000
 5791  1.0750000  0.0675000
 5792  1.0625000  0.0675000
 5793  1.0875000  0.0563000
 5794  1.0875000  0.0675000
 5795  1.1000000  0.0563000
 5796  1.1000000  0.0675000
 5797  1.1125000  0.0563000
 5798  1.1250000  0.0563000
 5799  1.1250000  0.0675000
 5800  1.1125000  0.0675000
 5801  1.1375000  0.0563000
 5802  1.1375000  0.0675000
 5803  1.1500000  0.0563000
 5804  1.1500000  0.0675000
 5805  1.1625000  0.0563000
 5806  1.1750000  0.0563000
 5807  1.1750000  0.0675000
 5808  1.1625000  0.0675000
 5809  1.1875000  0.0563000
 5810  1.1875000  0.0675000
 5811  1.2000000  0.0563000
 5812  1.2000000  0.0675000
 5813  1.2125000  0.0563000
 5814  1.2250000  0.0563000
 5815  1.2250000  0.0675000
 5816  1.2125000  0.0675000
 5817  1.2375000  0.0563000
 5818  1.2375000  0.0675000
 5819  1.2500000  0.0563000
 5820  1.2500000  0.0675000
 5821  1.2625000  0.0563000
 5822  1.2750000  0.0563000
 5823  1.2750000  0.0675000
 5824  1.2625000  0.0675000
 5825  1.2875000  0.0563000
 5826  1.2875000  0.0675000
 5827  1.3000000  0.0563000
 5828  1.3000000  0.0675000
 5829  1.3125000  0.0563000
 5830  1.3250000  0.0563000
 5831  1.3250000  0.0675000
 5832  1.3125000  0.0675000
 5833  1.3375000  0.0563000
 5834  1.3375000  0.0675000
 5835  1.3500000  0.0563000
 5836  1.3500000  0.0675000
 5837  1.3625000  0.0563000
 5838  1.3750000  0.0563000
 5839  1.3750000  0.0675000
 5840  1.3625000  0.0675000
 5841  1.3875000  0.0563000
 5842  1.3875000  0.0675000
 5843  1.4000000  0.0563000
 5844  1.4000000  0.0675000
 5845  1.4125000  0.0563000
 5846  1.4250000  0.0563000
 5847  1.4250000  0.0675000
 5848  1.4125000  0.0675000
 5849  1.4375000  0.0563000
 5850  1.4375000  0.0675000
 5851  1.4500000  0.0563000
 5852  1.4500000  0.0675000
 5853  1.4625000  0.0563000
 5854  1.4750000  0.0563000
 5855  1.4750000  0.0675000
 5856  1.4625000  0.0675000
 5857  1.4875000  0.0563000
 5858  1.4875000  0.0675000
 5859  1.5000000  0.0563000
 5860  1.5000000  0.0675000
 5861  1.5125000  0.0563000
 5862  1.5250000  0.0563000
 5863  1.5250000  0.0675000
 5864  1.5125000  0.0675000
 5865  1.5375000  0.0563000
 5866  1.5375000  0.0675000
 5867  1.5500000  0.0563000
 5868  1.5500000  0.0675000
 5869  1.5625000  0.0563000
 5870  1.5750000  0.0563000
 5871  1.5750000  0.0675000
 5872  1.5625000  0.0675000
 5873  1.5875000  0.0563000
 5874  1.5875000  0.0675000
 5875  1.6000000  0.0563000
 5876  1.6000000  0.0675000
 5877  1.6125000  0.0563000
 5878  1.6250000  0.0563000
 5879  1.6250000  0.0675000
 5880  1.6125000  0.0675000
 5881  1.6375000  0.0563000
 5882  1.6375000  0.0675000
 5883  1.6500000  0.0563000
 5884  1.6500000  0.0675000
 5885  1.6625000  0.0563000
 5886  1.6750000  0.0563000
 5887  1.6750000  0.0675000
 5888  1.6625000  0.0675000
 5889  1.6875000  0.0563000
 5890  1.6875000  0.0675000
 5891  1.7000000  0.0563000
 5892  1.7000000  0.0675000
 5893  1.7125000  0.0563000
 5894  1.7250000  0.0563000
 5895  1.7250000  0.0675000
 5896  1.7125000  0.0675000
 5897  1.7375000  0.0563000
 5898  1.7375000  0.0675000
 5899  1.7500000  0.0563000
 5900  1.7500000  0.0675000
 5901  1.7625000  0.0563000
 5902  1.7750000  0.0563000
 5903  1.7750000  0.0675000
 5904  1.7625000  0.0675000
 5905  1.7875000  0.0563000
 5906  1.7875000  0.0675000
 5907  1.8000000  0.0563000
 5908  1.8000000  0.0675000
 5909  1.8125000  0.0563000
 5910  1.8250000  0.0563000
 5911  1.8250000  0.0675000
 5912  1.8125000  0.0675000
 5913  1.8375000  0.0563000
 5914  1.8375000  0.0675000
 5915  1.8500000  0.0563000
 5916  1.8500000  0.0675000
 5917  1.8625000  0.0563000
 5918  1.8750000  0.0563000
 5919  1.8750000  0.0675000
 5920  1.8625000  0.0675000
 5921  1.8875000  0.0563000
 5922  1.8875000  0.0675000
 5923  1.9000000  0.0563000
 5924  1.9000000  0.0675000
 5925  1.9125000  0.0563000
 5926  1.9250000  0.0563000
 5927  1.9250000  0.0675000
 5928  1.9125000  0.0675000
 5929  1.9375000  0.0563000
 5930  1.9375000  0.0675000
 5931  1.9500000  0.0563000
 5932  1.9500000  0.0675000
 5933  1.9625000  0.0563000
 5934  1.9750000  0.0563000
 5935  1.9750000  0.0675000
 5936  1.9625000  0.0675000
 5937  1.9875000  0.0563000
 5938  1.9875000  0.0675000
 5939  2.0000000  0.0563000
 5940  2.0000000  0.0675000
 5941  2.0125000  0.0563000
 5942  2.0250000  0.0563000
 5943  2.0250000  0.0675000
 5944  2.0125000  0.0675000
 5945  2.0375000  0.0563000
 5946  2.0375000  0.0675000
 5947  2.0500000  0.0563000
 5948  2.0500000  0.0675000
 5949  2.0625000  0.0563000
 5950  2.0750000  0.0563000
 5951  2.0750000  0.0675000
 5952  2.0625000  0.0675000
 5953  2.0875000  0.0563000
 5954  2.0875000  0.0675000
 5955  2.1000000  0.0563000
 5956  2.1000000  0.0675000
 5957  2.1125000  0.0563000
 5958  2.1250000  0.0564000
 5959  2.1249000  0.0676000
 5960  2.1125000  0.0676000
 5961  2.1374000  0.0564000
 5962  2.1374000  0.0677000
 5963  2.1499000  0.0565000
 5964  2.1499000  0.0678000
 5965  2.1624000  0.0566000
 5966  2.1748000  0.0567000
 5967  2.1748000  0.0680000
 5968  2.1623000  0.0679000
 5969  2.1873000  0.0568000
 5970  2.1872000  0.0682000
 5971  2.1998000  0.0570000
 5972  2.1997000  0.0684000
 5973  2.2123000  0.0572000
 5974  2.2248000  0.0573000
 5975  2.2247000  0.0689000
 5976  2.2122000  0.0687000
 5977  2.1871000  0.0795000
 5978  2.1995000  0.0798000
 5979  2.1992000  0.0910000
 5980  2.1869000  0.0907000
 5981  2.1746000  0.0905000
 5982  2.1747000  0.0793000
 5983  2.2119000  0.0801000
 5984  2.2245000  0.0805000
 5985  2.2241000  0.0921000
 5986  2.2116000  0.0915000
 5987  2.2372000  0.0808000
 5988  2.2373000  0.0691000
 5989  2.2500000  0.0691000
 5990  2.2500000  0.0809000
 5991  2.2500000  0.0930000
 5992  2.2369000  0.0927000
 5993  2.2374000  0.0575000
 5994  2.2500000  0.0575000
 5995  2.2626000  0.0575000
 5996  2.2627000  0.0691000
 5997  2.2752000  0.0573000
 5998  2.2753000  0.0689000
 5999  2.2628000  0.0808000
 6000  2.2755000  0.0805000
 6001  2.2759000  0.0921000
 6002  2.2631000  0.0927000
 6003  2.2881000  0.0801000
 6004  2.2884000  0.0915000
 6005  2.2878000  0.0686000
 6006  2.3003000  0.0684000
 6007  2.3005000  0.0797000
 6008  2.3008000  0.0910000
 6009  2.2877000  0.0572000
 6010  2.3002000  0.0570000
 6011  2.3129000  0.0795000
 6012  2.3128000  0.0682000
 6013  2.3252000  0.0680000
 6014  2.3253000  0.0793000
 6015  2.3254000  0.0905000
 6016  2.3131000  0.0907000
 6017  2.3127000  0.0568000
 6018  2.3252000  0.0567000
 6019  2.3376000  0.0566000
 6020  2.3377000  0.0679000
 6021  2.3501000  0.0565000
 6022  2.3501000  0.0678000
 6023  2.3625000  0.0565000
 6024  2.3750000  0.0565000
 6025  2.3750000  0.0677000
 6026  2.3626000  0.0677000
 6027  2.3875000  0.0565000
 6028  2.3874000  0.0678000
 6029  2.3874000  0.0790000
 6030  2.3874000  0.0902000
 6031  2.3750000  0.0902000
 6032  2.3750000  0.0790000
 6033  2.3626000  0.0790000
 6034  2.3501000  0.0790000
 6035  2.3626000  0.0902000
 6036  2.3502000  0.0903000
 6037  2.3626000  0.1014000
 6038  2.3502000  0.1015000
 6039  2.3750000  0.1014000
 6040  2.3750000  0.1126000
 6041  2.3626000  0.1126000
 6042  2.3502000  0.1127000
 6043  2.3874000  0.1015000
 6044  2.3874000  0.1127000
 6045  2.3874000  0.1239000
 6046  2.3874000  0.1351000
 6047  2.3750000  0.1351000
 6048  2.3750000  0.1239000
 6049  2.3626000  0.1239000
 6050  2.3502000  0.1239000
 6051  2.3626000  0.1351000
 6052  2.3502000  0.1350000
 6053  2.3626000  0.1463000
 6054  2.3502000  0.1463000
 6055  2.3750000  0.1463000
 6056  2.3750000  0.1576000
 6057  2.3626000  0.1576000
 6058  2.3502000  0.1575000
 6059  2.3874000  0.1463000
 6060  2.3874000  0.1576000
 6061  2.3874000  0.1689000
 6062  2.3874000  0.1803000
 6063  2.3750000  0.1803000
 6064  2.3750000  0.1689000
 6065  2.3626000  0.1689000
 6066  2.3501000  0.1689000
 6067  2.3626000  0.1803000
 6068  2.3501000  0.1803000
 6069  2.3625000  0.1918000
 6070  2.3501000  0.1918000
 6071  2.3750000  0.1918000
 6072  2.3750000  0.2034000
 6073  2.3625000  0.2034000
 6074  2.3501000  0.2033000
 6075  2.3875000  0.1918000
 6076  2.3875000  0.2034000
 6077  2.3875000  0.2151000
 6078  2.3750000  0.2151000
 6079  2.3625000  0.2151000
 6080  2.3500000  0.2151000
 6081  2.3376000  0.2150000
 6082  2.3376000  0.2033000
 6083  2.3251000  0.2150000
 6084  2.3251000  0.2032000
 6085  2.3376000  0.1917000
 6086  2.3252000  0.1916000
 6087  2.3252000  0.1801000
 6088  2.3377000  0.1802000
 6089  2.3127000  0.1915000
 6090  2.3126000  0.2032000
 6091  2.3001000  0.2031000
 6092  2.3002000  0.1914000
 6093  2.3003000  0.1798000
 6094  2.3128000  0.1800000
 6095  2.3126000  0.2149000
 6096  2.3001000  0.2149000
 6097  2.2876000  0.2148000
 6098  2.2876000  0.2030000
 6099  2.2877000  0.1913000
 6100  2.2752000  0.1911000
 6101  2.2753000  0.1794000
 6102  2.2879000  0.1796000
 6103  2.2626000  0.1910000
 6104  2.2500000  0.1910000
 6105  2.2500000  0.1791000
 6106  2.2627000  0.1792000
 6107  2.2881000  0.1680000
 6108  2.2755000  0.1676000
 6109  2.2759000  0.1559000
 6110  2.2884000  0.1565000
 6111  2.3008000  0.1569000
 6112  2.3005000  0.1683000
 6113  2.2628000  0.1673000
 6114  2.2500000  0.1672000
 6115  2.2500000  0.1550000
 6116  2.2631000  0.1553000
 6117  2.2372000  0.1673000
 6118  2.2369000  0.1553000
 6119  2.2373000  0.1792000
 6120  2.2247000  0.1794000
 6121  2.2245000  0.1676000
 6122  2.2241000  0.1559000
 6123  2.2374000  0.1910000
 6124  2.2248000  0.1911000
 6125  2.2119000  0.1680000
 6126  2.2121000  0.1796000
 6127  2.1997000  0.1798000
 6128  2.1995000  0.1683000
 6129  2.1992000  0.1570000
 6130  2.2116000  0.1565000
 6131  2.2123000  0.1913000
 6132  2.1998000  0.1914000
 6133  2.1873000  0.1915000
 6134  2.1872000  0.1800000
 6135  2.1748000  0.1916000
 6136  2.1748000  0.1801000
 6137  2.1871000  0.1686000
 6138  2.1747000  0.1687000
 6139  2.1746000  0.1574000
 6140  2.1869000  0.1572000
 6141  2.1622000  0.1688000
 6142  2.1623000  0.1802000
 6143  2.1499000  0.1803000
 6144  2.1498000  0.1689000
 6145  2.1498000  0.1576000
 6146  2.1622000  0.1575000
 6147  2.1624000  0.1917000
 6148  2.1499000  0.1918000
 6149  2.1374000  0.1919000
 6150  2.1374000  0.1804000
 6151  2.1374000  0.2034000
 6152  2.1250000  0.2034000
 6153  2.1250000  0.1919000
 6154  2.1249000  0.1804000
 6155  2.1375000  0.2151000
 6156  2.1250000  0.2151000
 6157  2.1125000  0.1919000
 6158  2.1125000  0.2035000
 6159  2.1000000  0.2035000
 6160  2.1000000  0.1919000
 6161  2.1000000  0.1804000
 6162  2.1125000  0.1804000
 6163  2.1125000  0.2152000
 6164  2.1000000  0.2152000
 6165  2.0875000  0.2152000
 6166  2.0875000  0.2035000
 6167  2.0750000  0.2152000
 6168  2.0750000  0.2035000
 6169  2.0875000  0.1920000
 6170  2.0750000  0.1919000
 6171  2.0750000  0.1804000
 6172  2.0875000  0.1805000
 6173  2.0625000  0.1920000
 6174  2.0625000  0.2035000
 6175  2.0500000  0.2035000
 6176  2.0500000  0.1919000
 6177  2.0500000  0.1805000
 6178  2.0625000  0.1805000
 6179  2.0625000  0.2152000
 6180  2.0500000  0.2152000
 6181  2.0375000  0.2152000
 6182  2.0375000  0.2035000
 6183  2.0250000  0.2152000
 6184  2.0250000  0.2035000
 6185  2.0375000  0.1920000
 6186  2.0250000  0.1919000
 6187  2.0250000  0.1805000
 6188  2.0375000  0.1805000
 6189  2.0125000  0.1920000
 6190  2.0125000  0.2035000
 6191  2.0000000  0.2035000
 6192  2.0000000  0.1920000
 6193  2.0000000  0.1805000
 6194  2.0125000  0.1805000
 6195  2.0125000  0.2152000
 6196  2.0000000  0.2152000
 6197  1.9875000  0.2152000
 6198  1.9875000  0.2035000
 6199  1.9750000  0.2152000
 6200  1.9750000  0.2035000
 6201  1.9875000  0.1920000
 6202  1.9750000  0.1919000
 6203  1.9750000  0.1805000
 6204  1.9875000  0.1805000
 6205  1.9625000  0.1920000
 6206  1.9625000  0.2035000
 6207  1.9500000  0.2035000
 6208  1.9500000  0.1920000
 6209  1.9500000  0.1805000
 6210  1.9625000  0.1805000
 6211  1.9625000  0.2152000
 6212  1.9500000  0.2152000
 6213  1.9375000  0.2152000
 6214  1.9375000  0.2035000
 6215  1.9250000  0.2152000
 6216  1.9250000  0.2035000
 6217  1.9375000  0.1920000
 6218  1.9250000  0.1919000
 6219  1.9250000  0.1805000
 6220  1.9375000  0.1805000
 6221  1.9125000  0.1920000
 6222  1.9125000  0.2035000
 6223  1.9000000  0.2035000
 6224  1.9000000  0.1920000
 6225  1.9000000  0.1805000
 6226  1.9125000  0.1805000
 6227  1.9125000  0.2152000
 6228  1.9000000  0.2152000
 6229  1.8875000  0.2152000
 6230  1.8875000  0.2035000
 6231  1.8750000  0.2152000
 6232  1.8750000  0.2035000
 6233  1.8875000  0.1920000
 6234  1.8750000  0.1919000
 6235  1.8750000  0.1805000
 6236  1.8875000  0.1805000
 6237  1.8625000  0.1920000
 6238  1.8625000  0.2035000
 6239  1.8500000  0.2035000
 6240  1.8500000  0.1920000
 6241  1.8500000  0.1805000
 6242  1.8625000  0.1805000
 6243  1.8625000  0.2152000
 6244  1.8500000  0.2152000
 6245  1.8375000  0.2152000
 6246  1.8375000  0.2035000
 6247  1.8250000  0.2152000
 6248  1.8250000  0.2035000
 6249  1.8375000  0.1920000
 6250  1.8250000  0.1919000
 6251  1.8250000  0.1805000
 6252  1.8375000  0.1805000
 6253  1.8125000  0.1920000
 6254  1.8125000  0.2035000
 6255  1.8000000  0.2035000
 6256  1.8000000  0.1920000
 6257  1.8000000  0.1805000
 6258  1.8125000  0.1805000
 6259  1.8125000  0.2152000
 6260  1.8000000  0.2152000
 6261  1.7875000  0.2152000
 6262  1.7875000  0.2035000
 6263  1.7750000  0.2152000
 6264  1.7750000  0.2035000
 6265  1.7875000  0.1920000
 6266  1.7750000  0.1919000
 6267  1.7750000  0.1805000
 6268  1.7875000  0.1805000
 6269  1.7625000  0.1920000
 6270  1.7625000  0.2035000
 6271  1.7500000  0.2035000
 6272  1.7500000  0.1920000
 6273  1.7500000  0.1805000
 6274  1.7625000  0.1805000
 6275  1.7625000  0.2152000
 6276  1.7500000  0.2152000
 6277  1.7375000  0.2152000
 6278  1.7375000  0.2035000
 6279  1.7250000  0.2152000
 6280  1.7250000  0.2035000
 6281  1.7375000  0.1920000
 6282  1.7250000  0.1919000
 6283  1.7250000  0.1805000
 6284  1.7375000  0.1805000
 6285  1.7125000  0.1920000
 6286  1.7125000  0.2035000
 6287  1.7000000  0.2035000
 6288  1.7000000  0.1920000
 6289  1.7000000  0.1805000
 6290  1.7125000  0.1805000
 6291  1.7125000  0.2152000
 6292  1.7000000  0.2152000
 6293  1.6875000  0.2152000
 6294  1.6875000  0.2035000
 6295  1.6750000  0.2152000
 6296  1.6750000  0.2035000
 6297  1.6875000  0.1920000
 6298  1.6750000  0.1919000
 6299  1.6750000  0.1805000
 6300  1.6875000  0.1805000
 6301  1.6625000  0.1920000
 6302  1.6625000  0.2035000
 6303  1.6500000  0.2035000
 6304  1.6500000  0.1920000
 6305  1.6500000  0.1805000
 6306  1.6625000  0.1805000
 6307  1.6625000  0.2152000
 6308  1.6500000  0.2152000
 6309  1.6375000  0.2152000
 6310  1.6375000  0.2035000
 6311  1.6250000  0.2152000
 6312  1.6250000  0.2035000
 6313  1.6375000  0.1920000
 6314  1.6250000  0.1919000
 6315  1.6250000  0.1805000
 6316  1.6375000  0.1805000
 6317  1.6125000  0.1920000
 6318  1.6125000  0.2035000
 6319  1.6000000  0.2035000
 6320  1.6000000  0.1920000
 6321  1.6000000  0.1805000
 6322  1.6125000  0.1805000
 6323  1.6125000  0.2152000
 6324  1.6000000  0.2152000
 6325  1.5875000  0.2152000
 6326  1.5875000  0.2035000
 6327  1.5750000  0.2152000
 6328  1.5750000  0.2035000
 6329  1.5875000  0.1920000
 6330  1.5750000  0.1919000
 6331  1.5750000  0.1805000
 6332  1.5875000  0.1805000
 6333  1.5625000  0.1920000
 6334  1.5625000  0.2035000
 6335  1.5500000  0.2035000
 6336  1.5500000  0.1920000
 6337  1.5500000  0.1805000
 6338  1.5625000  0.1805000
 6339  1.5625000  0.2152000
 6340  1.5500000  0.2152000
 6341  1.5375000  0.2152000
 6342  1.5375000  0.2035000
 6343  1.5250000  0.2152000
 6344  1.5250000  0.2035000
 6345  1.5375000  0.1920000
 6346  1.5250000  0.1919000
 6347  1.5250000  0.1805000
 6348  1.5375000  0.1805000
 6349  1.5125000  0.1920000
 6350  1.5125000  0.2035000
 6351  1.5000000  0.2035000
 6352  1.5000000  0.1920000
 6353  1.5000000  0.1805000
 6354  1.5125000  0.1805000
 6355  1.5125000  0.2152000
 6356  1.5000000  0.2152000
 6357  1.4875000  0.2152000
 6358  1.4875000  0.2035000
 6359  1.4750000  0.2152000
 6360  1.4750000  0.2035000
 6361  1.4875000  0.1920000
 6362  1.4750000  0.1919000
 6363  1.4750000  0.1805000
 6364  1.4875000  0.1805000
 6365  1.4625000  0.1920000
 6366  1.4625000  0.2035000
 6367  1.4500000  0.2035000
 6368  1.4500000  0.1920000
 6369  1.4500000  0.1805000
 6370  1.4625000  0.1805000
 6371  1.4625000  0.2152000
 6372  1.4500000  0.2152000
 6373  1.4375000  0.2152000
 6374  1.4375000  0.2035000
 6375  1.4250000  0.2152000
 6376  1.4250000  0.2035000
 6377  1.4375000  0.1920000
 6378  1.4250000  0.1919000
 6379  1.4250000  0.1805000
 6380  1.4375000  0.1805000
 6381  1.4125000  0.1920000
 6382  1.4125000  0.2035000
 6383  1.4000000  0.2035000
 6384  1.4000000  0.1920000
 6385  1.4000000  0.1805000
 6386  1.4125000  0.1805000
 6387  1.4125000  0.2152000
 6388  1.4000000  0.2152000
 6389  1.3875000  0.2152000
 6390  1.3875000  0.2035000
 6391  1.3750000  0.2152000
 6392  1.3750000  0.2035000
 6393  1.3875000  0.1920000
 6394  1.3750000  0.1919000
 6395  1.3750000  0.1805000
 6396  1.3875000  0.1805000
 6397  1.3625000  0.1920000
 6398  1.3625000  0.2035000
 6399  1.3500000  0.2035000
 6400  1.3500000  0.1920000
 6401  1.3500000  0.1805000
 6402  1.3625000  0.1805000
 6403  1.3625000  0.2152000
 6404  1.3500000  0.2152000
 6405  1.3375000  0.2152000
 6406  1.3375000  0.2035000
 6407  1.3250000  0.2152000
 6408  1.3250000  0.2035000
 6409  1.3375000  0.1920000
 6410  1.3250000  0.1919000
 6411  1.3250000  0.1805000
 6412  1.3375000  0.1805000
 6413  1.3125000  0.1920000
 6414  1.3125000  0.2035000
 6415  1.3000000  0.2035000
 6416  1.3000000  0.1920000
 6417  1.3000000  0.1805000
 6418  1.3125000  0.1805000
 6419  1.3125000  0.2152000
 6420  1.3000000  0.2152000
 6421  1.2875000  0.2152000
 6422  1.2875000  0.2035000
 6423  1.2750000  0.2152000
 6424  1.2750000  0.2035000
 6425  1.2875000  0.1920000
 6426  1.2750000  0.1919000
 6427  1.2750000  0.1805000
 6428  1.2875000  0.1805000
 6429  1.2625000  0.1920000
 6430  1.2625000  0.2035000
 6431  1.2500000  0.2035000
 6432  1.2500000  0.1920000
 6433  1.2500000  0.1805000
 6434  1.2625000  0.1805000
 6435  1.2625000  0.2152000
 6436  1.2500000  0.2152000
 6437  1.2375000  0.2152000
 6438  1.2375000  0.2035000
 6439  1.2250000  0.2152000
 6440  1.2250000  0.2035000
 6441  1.2375000  0.1920000
 6442  1.2250000  0.1919000
 6443  1.2250000  0.1805000
 6444  1.2375000  0.1805000
 6445  1.2125000  0.1920000
 6446  1.2125000  0.2035000
 6447  1.2000000  0.2035000
 6448  1.2000000  0.1920000
 6449  1.2000000  0.1805000
 6450  1.2125000  0.1805000
 6451  1.2125000  0.2152000
 6452  1.2000000  0.2152000
 6453  1.1875000  0.2152000
 6454  1.1875000  0.2035000
 6455  1.1750000  0.2152000
 6456  1.1750000  0.2035000
 6457  1.1875000  0.1920000
 6458  1.1750000  0.1919000
 6459  1.1750000  0.1805000
 6460  1.1875000  0.1805000
 6461  1.1625000  0.1920000
